,Unnamed: 0,District Code,Agency Name,American Indian/Alaska Native,Black,Hispanic,White,Hawaiian Nat./Pacific Isl.,Two or More Races,Asian or Asian/Pacific Islander,Total Enrollment,Total Revenue,Revenue per student,County Code,Subgroup ID,Test Id,Mean Scale Score,Total Tested At Entity Level,Total Tested with Scores,CAASPP Reported Enrollment,Students Tested,Students with Scores,Total Standard Exceeded,Total Standard Met,Total Standard Met and Above,Total Standard Nearly Met,Total Standard Not Met,Student tested %
622,629.0,70839.0,OAK GROVE UNION ELEMENTARY,12.0,13.0,371.0,633.0,1.0,85.0,24.0,1139.0,8966000.0,7871.82,196.0,316.0,6.0,10093.416666666668,6372.0,6372.0,1112.0,1062.0,1062.0,225.0,402.0,627.0,294.0,141.0,93.23968393327479
623,630.0,73874.0,OAK PARK UNIFIED,18.0,64.0,427.0,2848.0,7.0,181.0,1039.0,4584.0,35715000.0,7791.23,560.0,904.0,15.0,25821.56285714286,33432.0,33432.0,4882.0,4693.0,4693.0,2091.0,1461.0,3552.0,815.0,326.0,102.37783595113439
624,631.0,70086.0,OAK RUN ELEMENTARY,1.0,0.0,1.0,54.0,0.0,8.0,0.0,64.0,615000.0,9609.38,,,,,,,,,,,,,,,
625,632.0,72017.0,OAK VALLEY UNION ELEMENTARY,6.0,8.0,418.0,127.0,0.0,3.0,2.0,564.0,5912000.0,10482.27,216.0,316.0,6.0,9937.966666666667,4158.0,4158.0,640.0,635.0,635.0,73.0,161.0,234.0,188.0,213.0,112.58865248226951
626,633.0,68635.0,OAK VIEW UNION ELEMENTARY,1.0,1.0,178.0,193.0,4.0,16.0,9.0,402.0,3631000.0,9032.34,156.0,316.0,6.0,10028.956666666669,3072.0,3066.0,502.0,498.0,497.0,76.0,171.0,247.0,163.0,87.0,123.88059701492537
627,634.0,75564.0,OAKDALE JOINT UNIFIED,46.0,29.0,1954.0,3034.0,14.0,98.0,102.0,5277.0,45692000.0,8658.71,300.0,604.0,9.0,14968.385714285716,37583.0,37576.0,5419.0,5300.0,5299.0,681.0,1395.0,2076.0,1585.0,1639.0,100.4358537047565
628,635.0,61259.0,OAKLAND UNIFIED,139.0,12412.0,22333.0,4919.0,447.0,2626.0,6833.0,49709.0,528417000.0,10630.21,14.0,1216.0,21.0,34793.77142857143,246127.0,245301.0,37151.0,35161.0,35043.0,4080.0,6013.0,10097.0,7944.0,17116.0,70.73366995916233
629,636.0,61762.0,OAKLEY UNION ELEMENTARY,28.0,477.0,2298.0,1644.0,27.0,210.0,331.0,5015.0,40597000.0,8095.11,84.0,1058.0,18.0,29824.083333333332,38874.0,38868.0,6596.0,6479.0,6478.0,625.0,1505.0,2131.0,1924.0,2424.0,129.19242273180458
630,637.0,66613.0,OCEAN VIEW,3.0,27.0,2331.0,152.0,4.0,24.0,100.0,2641.0,31745000.0,12020.07,360.0,1058.0,18.0,30705.350000000002,67524.0,67512.0,11289.0,11134.0,11132.0,3287.0,3322.0,6611.0,2540.0,1983.0,421.5827338129497
631,638.0,66613.0,OCEAN VIEW,3.0,27.0,2331.0,152.0,4.0,24.0,100.0,2641.0,64757000.0,24519.88,360.0,1058.0,18.0,30705.350000000002,67524.0,67512.0,11289.0,11134.0,11132.0,3287.0,3322.0,6611.0,2540.0,1983.0,421.5827338129497
632,639.0,66613.0,OCEAN VIEW,22.0,99.0,3325.0,3243.0,24.0,470.0,1284.0,8467.0,31745000.0,3749.26,360.0,1058.0,18.0,30705.350000000002,67524.0,67512.0,11289.0,11134.0,11132.0,3287.0,3322.0,6611.0,2540.0,1983.0,131.49875989134284
633,640.0,66613.0,OCEAN VIEW,22.0,99.0,3325.0,3243.0,24.0,470.0,1284.0,8467.0,64757000.0,7648.16,360.0,1058.0,18.0,30705.350000000002,67524.0,67512.0,11289.0,11134.0,11132.0,3287.0,3322.0,6611.0,2540.0,1983.0,131.49875989134284
634,641.0,73569.0,OCEANSIDE UNIFIED,74.0,1006.0,11334.0,5579.0,383.0,1266.0,987.0,20629.0,188362000.0,9130.93,518.0,1216.0,21.0,35259.700000000004,128877.0,128765.0,19107.0,18411.0,18395.0,2399.0,4683.0,7087.0,5140.0,6179.0,89.24814581414513
635,642.0,72520.0,OJAI UNIFIED,14.0,19.0,894.0,1498.0,5.0,65.0,42.0,2537.0,18422000.0,7261.33,224.0,316.0,6.0,9968.814285714287,17759.0,17759.0,2602.0,2537.0,2537.0,361.0,652.0,1013.0,668.0,856.0,100.0
636,643.0,70847.0,OLD ADOBE UNION,8.0,26.0,853.0,913.0,9.0,103.0,80.0,1992.0,14982000.0,7521.08,392.0,756.0,12.0,19811.050000000003,7208.0,7208.0,1738.0,1716.0,1716.0,347.0,425.0,772.0,496.0,448.0,86.14457831325302
637,644.0,67819.0,ONTARIO-MONTCLAIR,139.0,515.0,19375.0,730.0,56.0,299.0,551.0,21665.0,273860000.0,12640.66,576.0,1366.0,24.0,39767.816666666666,168276.0,168246.0,28196.0,27883.0,27878.0,2856.0,6286.0,9143.0,8001.0,10737.0,128.70066928225248
638,645.0,62331.0,ORANGE CENTER,13.0,53.0,417.0,225.0,0.0,44.0,80.0,832.0,4858000.0,5838.94,20.0,156.0,3.0,4918.666666666667,1644.0,1644.0,282.0,274.0,274.0,12.0,59.0,71.0,77.0,126.0,32.93269230769231
639,646.0,10306.0,ORANGE COUNTY DEPARTMENT OF EDUCATION,33.0,125.0,3858.0,1527.0,37.0,304.0,349.0,6233.0,306354000.0,49150.33,300.0,904.0,15.0,24752.413333333334,16513.0,16513.0,2971.0,2160.0,2160.0,100.0,221.0,321.0,325.0,1514.0,34.65425958607412
640,647.0,66621.0,ORANGE UNIFIED,55.0,362.0,15693.0,8175.0,88.0,847.0,3302.0,28522.0,191413000.0,6711.07,360.0,1058.0,18.0,30538.77142857143,193585.0,193438.0,28291.0,27655.0,27634.0,5910.0,7369.0,13282.0,7131.0,7239.0,96.96024121730595
641,648.0,69633.0,ORCHARD ELEMENTARY,4.0,30.0,339.0,56.0,24.0,48.0,393.0,894.0,6190000.0,6923.94,258.0,462.0,9.0,15055.0,5694.0,5682.0,906.0,883.0,881.0,155.0,247.0,403.0,203.0,276.0,98.76957494407159
642,649.0,69260.0,ORCUTT UNION ELEMENTARY,37.0,42.0,2457.0,2240.0,14.0,340.0,144.0,5274.0,42772000.0,8109.97,420.0,910.0,15.0,25462.550000000003,45136.0,45108.0,6487.0,6317.0,6313.0,1099.0,1819.0,2919.0,1833.0,1562.0,119.77626090254077
643,650.0,62968.0,ORICK ELEMENTARY,0.0,0.0,0.0,13.0,0.0,1.0,0.0,14.0,441000.0,31500.0,,,,,,,,,,,,,,,
644,651.0,61770.0,ORINDA UNION ELEMENTARY,13.0,36.0,128.0,1712.0,4.0,179.0,470.0,2542.0,20909000.0,8225.41,56.0,756.0,12.0,20740.853333333336,18948.0,18948.0,3196.0,3126.0,3126.0,1846.0,838.0,2684.0,334.0,108.0,122.97403619197482
645,652.0,75481.0,ORLAND JOINT UNIFIED,18.0,6.0,1359.0,734.0,0.0,16.0,68.0,2201.0,21325000.0,9688.78,44.0,316.0,6.0,9869.971428571427,14007.0,13993.0,2096.0,2001.0,1999.0,97.0,351.0,448.0,580.0,972.0,90.91322126306225
646,654.0,61507.0,OROVILLE CITY ELEMENTARY,98.0,85.0,454.0,1478.0,10.0,345.0,226.0,2696.0,29027000.0,10766.69,48.0,1054.0,18.0,29285.66666666667,18060.0,18006.0,2954.0,2899.0,2891.0,183.0,511.0,694.0,814.0,1388.0,107.52967359050444
647,655.0,61515.0,OROVILLE UNION HIGH,148.0,74.0,432.0,1078.0,9.0,81.0,311.0,2133.0,25638000.0,12019.69,48.0,1054.0,18.0,30706.7,952.0,950.0,1030.0,952.0,950.0,110.0,239.0,349.0,250.0,352.0,44.631973745897795
648,656.0,72025.0,OUTSIDE CREEK ELEMENTARY,0.0,0.0,83.0,27.0,0.0,1.0,1.0,112.0,1145000.0,10223.21,108.0,156.0,3.0,4904.4,690.0,684.0,26.0,26.0,26.0,0.0,3.0,3.0,11.0,12.0,23.214285714285715
649,657.0,63297.0,OWENS VALLEY UNIFIED,10.0,0.0,34.0,35.0,0.0,5.0,0.0,84.0,455000.0,5416.67,,,,,,,,,,,,,,,
650,658.0,72538.0,OXNARD,18.0,195.0,15564.0,577.0,29.0,96.0,343.0,16822.0,201360000.0,11970.04,672.0,1058.0,18.0,29681.274999999998,129474.0,129462.0,21720.0,21504.0,21502.0,892.0,2961.0,3853.0,5567.0,12083.0,127.83260016644871
651,659.0,72546.0,OXNARD UNION HIGH,23.0,285.0,13191.0,2429.0,56.0,326.0,958.0,17268.0,170422000.0,9869.24,784.0,1216.0,21.0,36409.7,7623.0,7577.0,7881.0,7623.0,7577.0,978.0,1722.0,2700.0,1869.0,3053.0,44.145239749826274
652,660.0,70094.0,PACHECO UNION ELEMENTARY,19.0,2.0,86.0,462.0,0.0,26.0,18.0,613.0,5436000.0,8867.86,180.0,316.0,6.0,9852.349999999999,4356.0,4350.0,688.0,676.0,675.0,65.0,155.0,220.0,207.0,248.0,110.2773246329527
653,661.0,69781.0,PACIFIC ELEMENTARY,0.0,0.0,35.0,62.0,0.0,8.0,1.0,106.0,1380000.0,13018.87,88.0,160.0,3.0,5016.4,272.0,272.0,34.0,30.0,30.0,11.0,10.0,21.0,5.0,4.0,28.30188679245283
654,662.0,66134.0,PACIFIC GROVE UNIFIED,6.0,37.0,357.0,1288.0,14.0,162.0,214.0,2078.0,12170000.0,5856.59,216.0,756.0,12.0,20566.980952380956,14105.0,14105.0,2028.0,1957.0,1957.0,711.0,620.0,1331.0,355.0,271.0,94.17709335899904
655,663.0,62356.0,PACIFIC UNION ELEMENTARY,19.0,5.0,127.0,347.0,0.0,63.0,8.0,569.0,4581000.0,8050.97,20.0,156.0,3.0,4904.516666666666,2472.0,2472.0,412.0,412.0,412.0,23.0,67.0,90.0,120.0,202.0,72.40773286467487
656,664.0,62356.0,PACIFIC UNION ELEMENTARY,19.0,5.0,127.0,347.0,0.0,63.0,8.0,569.0,5370000.0,9437.61,20.0,156.0,3.0,4904.516666666666,2472.0,2472.0,412.0,412.0,412.0,23.0,67.0,90.0,120.0,202.0,72.40773286467487
657,665.0,62356.0,PACIFIC UNION ELEMENTARY,3.0,5.0,333.0,42.0,0.0,2.0,14.0,399.0,4581000.0,11481.2,20.0,156.0,3.0,4904.516666666666,2472.0,2472.0,412.0,412.0,412.0,23.0,67.0,90.0,120.0,202.0,103.25814536340852
658,666.0,62356.0,PACIFIC UNION ELEMENTARY,3.0,5.0,333.0,42.0,0.0,2.0,14.0,399.0,5370000.0,13458.65,20.0,156.0,3.0,4904.516666666666,2472.0,2472.0,412.0,412.0,412.0,23.0,67.0,90.0,120.0,202.0,103.25814536340852
659,667.0,68932.0,PACIFICA,8.0,41.0,803.0,1303.0,29.0,440.0,526.0,3150.0,20886000.0,6630.48,410.0,910.0,15.0,25275.95,23562.0,23556.0,4035.0,3927.0,3926.0,1013.0,1233.0,2247.0,967.0,713.0,124.66666666666666
660,668.0,69799.0,PAJARO VALLEY UNIFIED,33.0,99.0,16671.0,3179.0,20.0,65.0,333.0,20400.0,208092000.0,10200.59,440.0,770.0,15.0,25148.30285714286,145341.0,145026.0,21212.0,20626.0,20581.0,1791.0,3518.0,5312.0,5284.0,10027.0,101.10784313725489
661,669.0,61523.0,PALERMO UNION ELEMENTARY,69.0,9.0,432.0,572.0,0.0,123.0,41.0,1246.0,13792000.0,11069.02,32.0,754.0,12.0,19659.133333333335,9084.0,9078.0,1508.0,1397.0,1396.0,80.0,241.0,321.0,401.0,675.0,112.11878009630819
662,670.0,67173.0,PALM SPRINGS UNIFIED,103.0,1157.0,17848.0,2791.0,32.0,435.0,721.0,23087.0,285143000.0,12350.8,462.0,1208.0,21.0,34896.295238095234,172732.0,172676.0,25038.0,24578.0,24570.0,2831.0,5213.0,8045.0,6244.0,10290.0,106.45817992809808
663,671.0,64857.0,PALMDALE ELEMENTARY,167.0,3364.0,16769.0,1455.0,31.0,269.0,333.0,22388.0,328583000.0,14676.75,266.0,1208.0,21.0,34687.88,146634.0,146586.0,24572.0,24347.0,24339.0,1627.0,4213.0,5840.0,6464.0,12040.0,108.7502233339289
664,672.0,69641.0,PALO ALTO UNIFIED,22.0,226.0,1507.0,4920.0,103.0,1109.0,4372.0,12259.0,82534000.0,6732.52,516.0,1058.0,18.0,31088.512857142858,79961.0,79940.0,13367.0,11340.0,11337.0,6535.0,2798.0,9334.0,1260.0,746.0,92.50346684068847
665,673.0,67181.0,PALO VERDE UNIFIED,17.0,203.0,2146.0,637.0,7.0,54.0,32.0,3096.0,32940000.0,10639.53,198.0,464.0,9.0,14661.12380952381,21014.0,21000.0,3084.0,2992.0,2990.0,175.0,512.0,687.0,732.0,1572.0,96.64082687338501
666,674.0,72033.0,PALO VERDE UNION ELEMENTARY,6.0,1.0,460.0,64.0,0.0,4.0,0.0,535.0,6218000.0,11622.43,216.0,316.0,6.0,9771.016666666666,4224.0,4224.0,651.0,648.0,648.0,60.0,145.0,205.0,205.0,238.0,121.1214953271028
667,675.0,64865.0,PALOS VERDES PENINSULA UNIFIED,26.0,266.0,1390.0,5480.0,19.0,800.0,3447.0,11428.0,87866000.0,7688.66,228.0,1058.0,18.0,30889.98571428571,78806.0,78799.0,12104.0,11258.0,11257.0,5122.0,3370.0,8493.0,1839.0,926.0,98.51242562128107
668,676.0,63362.0,PANAMA-BUENA VISTA UNION,66.0,1640.0,10176.0,3840.0,99.0,423.0,1656.0,17900.0,192193000.0,10737.04,240.0,1366.0,24.0,40183.41666666667,137682.0,137634.0,23113.0,22842.0,22835.0,3532.0,5833.0,9366.0,6317.0,7159.0,127.60893854748603
669,677.0,67520.0,PANOCHE ELEMENTARY,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,68000.0,11333.33,,,,,,,,,,,,,,,
670,678.0,71209.0,PARADISE ELEMENTARY,0.0,1.0,57.0,6.0,0.0,135.0,0.0,199.0,1847000.0,9281.41,100.0,156.0,3.0,4866.8,468.0,468.0,34.0,32.0,32.0,12.0,6.0,18.0,4.0,10.0,16.08040201005025
671,679.0,61531.0,PARADISE UNIFIED,73.0,25.0,582.0,3213.0,6.0,308.0,51.0,4258.0,33962000.0,7976.05,24.0,604.0,9.0,14865.9,21294.0,21294.0,3163.0,3042.0,3042.0,300.0,691.0,991.0,853.0,1198.0,71.44199154532645
672,680.0,64873.0,PARAMOUNT UNIFIED,13.0,1181.0,13617.0,182.0,104.0,125.0,183.0,15405.0,192341000.0,12485.62,228.0,1062.0,18.0,29718.764285714282,113918.0,113883.0,16175.0,16003.0,15998.0,1648.0,3696.0,5345.0,4554.0,6102.0,103.8818565400844
673,681.0,62364.0,PARLIER UNIFIED,4.0,1.0,3384.0,30.0,0.0,1.0,15.0,3435.0,45609000.0,13277.73,20.0,156.0,3.0,4882.628571428571,25053.0,25039.0,3654.0,3579.0,3577.0,152.0,523.0,675.0,861.0,2043.0,104.19213973799127
674,682.0,64881.0,PASADENA UNIFIED,59.0,2382.0,10833.0,3274.0,42.0,584.0,1236.0,18410.0,174477000.0,9477.29,228.0,1058.0,18.0,30371.757142857146,120974.0,120932.0,17810.0,17282.0,17276.0,2875.0,3673.0,6549.0,4113.0,6620.0,93.87289516567083
675,683.0,75457.0,PASO ROBLES JOINT UNIFIED,29.0,99.0,3620.0,2742.0,17.0,218.0,75.0,6800.0,41154000.0,6052.06,320.0,752.0,12.0,20051.838095238094,46774.0,46725.0,6724.0,6534.0,6527.0,1046.0,1707.0,2754.0,1727.0,2050.0,96.08823529411765
676,684.0,71217.0,PATTERSON JOINT UNIFIED,26.0,348.0,4433.0,737.0,101.0,189.0,228.0,6062.0,64392000.0,10622.24,700.0,1216.0,21.0,35120.571428571435,44905.0,44898.0,6377.0,6207.0,6206.0,576.0,1295.0,1872.0,1731.0,2604.0,102.39194985153415
677,685.0,62984.0,PENINSULA UNION,1.0,2.0,3.0,29.0,0.0,1.0,0.0,36.0,661000.0,18361.11,,,,,,,,,,,,,,,
678,686.0,76877.0,PENN VALLEY UNION ELEMENTARY,12.0,4.0,67.0,472.0,0.0,37.0,8.0,600.0,3528000.0,5880.0,116.0,316.0,6.0,9890.483333333334,4830.0,4830.0,616.0,610.0,610.0,94.0,180.0,274.0,163.0,173.0,101.66666666666666
679,687.0,67199.0,PERRIS ELEMENTARY,8.0,450.0,5231.0,212.0,12.0,4.0,46.0,5963.0,74791000.0,12542.51,198.0,464.0,9.0,14663.541666666668,40482.0,40476.0,6778.0,6713.0,6712.0,566.0,1293.0,1859.0,1821.0,3033.0,112.57756163005199
680,688.0,67207.0,PERRIS UNION HIGH,26.0,652.0,7700.0,1664.0,47.0,350.0,357.0,10796.0,118845000.0,11008.24,396.0,1058.0,18.0,30546.7,36326.0,36307.0,7678.0,7376.0,7372.0,610.0,1558.0,2169.0,1951.0,3256.0,68.32160059281215
681,689.0,70854.0,PETALUMA CITY ELEMENTARY,15.0,29.0,761.0,1422.0,6.0,110.0,61.0,2404.0,0.0,0.0,392.0,756.0,12.0,19934.525,10943.0,10929.0,2296.0,2277.0,2274.0,505.0,623.0,1130.0,607.0,539.0,94.7171381031614
682,690.0,70862.0,PETALUMA JOINT UNION HIGH,31.0,66.0,1758.0,3109.0,18.0,207.0,174.0,5363.0,0.0,0.0,490.0,904.0,15.0,25678.070238095243,36012.0,36005.0,5232.0,5133.0,5132.0,1121.0,1707.0,2828.0,1297.0,1007.0,95.71135558456088
683,691.0,61275.0,PIEDMONT CITY UNIFIED,1.0,38.0,207.0,1611.0,2.0,474.0,359.0,2692.0,32418000.0,12042.35,8.0,756.0,12.0,20840.761904761905,20454.0,20433.0,2974.0,2906.0,2903.0,1692.0,787.0,2480.0,308.0,118.0,107.94947994056463
684,692.0,61614.0,PIERCE JOINT UNIFIED,0.0,21.0,1103.0,317.0,3.0,17.0,19.0,1480.0,14134000.0,9550.0,24.0,316.0,6.0,10007.242857142857,10836.0,10836.0,1570.0,1548.0,1548.0,149.0,343.0,492.0,498.0,558.0,104.5945945945946
685,693.0,62372.0,PINE RIDGE ELEMENTARY,0.0,0.0,8.0,88.0,0.0,0.0,0.0,96.0,691000.0,7197.92,,,,,,,,,,,,,,,
686,694.0,70870.0,PINER-OLIVET UNION ELEMENTARY,22.0,45.0,646.0,495.0,10.0,94.0,110.0,1422.0,12753000.0,8968.35,196.0,316.0,6.0,9790.85,1312.0,1312.0,328.0,328.0,328.0,25.0,70.0,95.0,99.0,134.0,23.066104078762308
687,695.0,73379.0,PIONEER UNION ELEMENTARY,1.0,0.0,14.0,42.0,0.0,9.0,0.0,66.0,579000.0,8772.73,,,,,,,,,,,,,,,
688,696.0,73379.0,PIONEER UNION ELEMENTARY,1.0,0.0,14.0,42.0,0.0,9.0,0.0,66.0,2115000.0,32045.45,,,,,,,,,,,,,,,
689,697.0,73379.0,PIONEER UNION ELEMENTARY,1.0,0.0,14.0,42.0,0.0,9.0,0.0,66.0,16083000.0,243681.82,,,,,,,,,,,,,,,
690,698.0,73379.0,PIONEER UNION ELEMENTARY,2.0,1.0,56.0,200.0,0.0,40.0,4.0,303.0,579000.0,1910.89,,,,,,,,,,,,,,,
691,699.0,73379.0,PIONEER UNION ELEMENTARY,2.0,1.0,56.0,200.0,0.0,40.0,4.0,303.0,2115000.0,6980.2,,,,,,,,,,,,,,,
692,700.0,73379.0,PIONEER UNION ELEMENTARY,2.0,1.0,56.0,200.0,0.0,40.0,4.0,303.0,16083000.0,53079.21,,,,,,,,,,,,,,,
693,701.0,73379.0,PIONEER UNION ELEMENTARY,18.0,84.0,721.0,625.0,19.0,29.0,117.0,1613.0,579000.0,358.96,,,,,,,,,,,,,,,
694,702.0,73379.0,PIONEER UNION ELEMENTARY,18.0,84.0,721.0,625.0,19.0,29.0,117.0,1613.0,2115000.0,1311.22,,,,,,,,,,,,,,,
695,703.0,73379.0,PIONEER UNION ELEMENTARY,18.0,84.0,721.0,625.0,19.0,29.0,117.0,1613.0,16083000.0,9970.86,,,,,,,,,,,,,,,
696,704.0,61788.0,PITTSBURG UNIFIED,24.0,1967.0,7323.0,625.0,178.0,448.0,914.0,11479.0,147138000.0,12818.02,98.0,1216.0,21.0,34796.93571428571,81550.0,81424.0,11940.0,11596.0,11578.0,879.0,2195.0,3075.0,3166.0,5348.0,101.01925254813138
697,705.0,72041.0,PIXLEY UNION ELEMENTARY,2.0,21.0,1038.0,39.0,0.0,0.0,6.0,1106.0,14091000.0,12740.51,108.0,156.0,3.0,4838.916666666666,8112.0,8112.0,1366.0,1352.0,1352.0,41.0,158.0,199.0,303.0,850.0,122.24231464737794
698,706.0,66647.0,PLACENTIA-YORBA LINDA UNIFIED,54.0,339.0,10730.0,9454.0,57.0,741.0,4359.0,25734.0,199985000.0,7771.24,360.0,1058.0,18.0,30817.842857142863,183456.0,183379.0,26870.0,26208.0,26197.0,9132.0,7510.0,16647.0,5302.0,4259.0,101.84192119375146
699,707.0,10314.0,PLACER COUNTY OFFICE OF EDUCATION,12.0,14.0,141.0,521.0,2.0,68.0,17.0,775.0,112644000.0,145347.1,124.0,316.0,6.0,9916.416666666668,2002.0,1988.0,296.0,244.0,242.0,48.0,61.0,110.0,63.0,71.0,31.483870967741932
700,708.0,66886.0,PLACER HILLS UNION ELEMENTARY,7.0,5.0,53.0,620.0,0.0,29.0,7.0,721.0,3495000.0,4847.43,62.0,160.0,3.0,5047.033333333334,4800.0,4800.0,826.0,800.0,800.0,185.0,254.0,439.0,210.0,151.0,110.95700416088765
701,709.0,66894.0,PLACER UNION HIGH,47.0,26.0,555.0,3087.0,3.0,287.0,49.0,4054.0,27468000.0,6775.53,248.0,754.0,12.0,20882.600000000002,1893.0,1891.0,1929.0,1893.0,1891.0,589.0,641.0,1230.0,373.0,290.0,46.69462259496793
702,710.0,61952.0,PLACERVILLE UNION ELEMENTARY,13.0,5.0,377.0,816.0,3.0,69.0,10.0,1293.0,10976000.0,8488.79,36.0,316.0,6.0,10013.616666666667,9102.0,9096.0,1541.0,1517.0,1516.0,293.0,438.0,731.0,446.0,339.0,117.32405259087393
703,711.0,65813.0,PLAINSBURG UNION ELEMENTARY,0.0,0.0,52.0,71.0,1.0,0.0,0.0,124.0,852000.0,6870.97,48.0,160.0,3.0,4868.4,552.0,552.0,22.0,22.0,22.0,1.0,2.0,3.0,3.0,16.0,17.741935483870968
704,712.0,65821.0,PLANADA ELEMENTARY,2.0,5.0,782.0,15.0,0.0,0.0,3.0,807.0,9868000.0,12228.0,48.0,156.0,3.0,4887.883333333333,5712.0,5712.0,962.0,952.0,952.0,28.0,152.0,180.0,297.0,475.0,117.96778190830236
705,713.0,62638.0,PLAZA ELEMENTARY,2.0,0.0,60.0,126.0,0.0,10.0,2.0,200.0,1633000.0,8165.0,22.0,160.0,3.0,5024.04,972.0,972.0,150.0,144.0,144.0,28.0,49.0,77.0,47.0,20.0,72.0
706,714.0,71431.0,PLEASANT GROVE JOINT UNION,1.0,1.0,27.0,150.0,3.0,8.0,4.0,194.0,1553000.0,8005.15,102.0,160.0,3.0,5061.6,1164.0,1164.0,194.0,194.0,194.0,43.0,69.0,112.0,63.0,19.0,100.0
707,715.0,66373.0,PLEASANT RIDGE UNION ELEMENTARY,6.0,2.0,111.0,983.0,2.0,64.0,10.0,1178.0,5660000.0,4804.75,174.0,604.0,9.0,15115.66,9090.0,9072.0,1520.0,1451.0,1448.0,294.0,457.0,753.0,399.0,298.0,123.17487266553479
708,716.0,72553.0,PLEASANT VALLEY,27.0,203.0,2732.0,3127.0,29.0,432.0,734.0,7284.0,54581000.0,7493.27,672.0,1058.0,18.0,30339.350000000006,51528.0,51528.0,8735.0,8588.0,8588.0,2225.0,2543.0,4768.0,2115.0,1705.0,117.90225151015925
709,717.0,68791.0,PLEASANT VALLEY JOINT UNION ELEMENTARY,0.0,0.0,37.0,47.0,2.0,12.0,1.0,99.0,473000.0,4777.78,,,,,,,,,,,,,,,
710,718.0,72058.0,PLEASANT VIEW ELEMENTARY,2.0,0.0,422.0,4.0,0.0,16.0,32.0,476.0,6442000.0,13533.61,108.0,156.0,3.0,4844.65,3474.0,3468.0,586.0,579.0,578.0,10.0,63.0,73.0,155.0,351.0,121.63865546218486
711,719.0,75101.0,PLEASANTON UNIFIED,23.0,201.0,1467.0,6330.0,34.0,704.0,6019.0,14778.0,119783000.0,8105.49,12.0,1058.0,18.0,30962.4,111930.0,111923.0,16248.0,15958.0,15957.0,8144.0,4458.0,12603.0,2131.0,1224.0,107.984842333198
712,720.0,10322.0,PLUMAS COUNTY OFFICE OF EDUCATION,0.0,1.0,2.0,18.0,0.0,2.0,0.0,23.0,3290000.0,143043.48,,,,,,,,,,,,,,,
713,721.0,72744.0,PLUMAS LAKE ELEMENTARY,15.0,41.0,321.0,668.0,7.0,141.0,79.0,1272.0,15388000.0,12097.48,348.0,604.0,9.0,14987.316666666666,8520.0,8520.0,1432.0,1402.0,1402.0,255.0,368.0,623.0,417.0,362.0,110.22012578616352
714,722.0,66969.0,PLUMAS UNIFIED,77.0,25.0,326.0,1559.0,2.0,121.0,23.0,2133.0,10907000.0,5113.46,128.0,316.0,6.0,9982.514285714286,11690.0,11690.0,1708.0,1670.0,1670.0,213.0,455.0,668.0,475.0,527.0,78.2934833567745
715,723.0,65599.0,POINT ARENA JOINT UNION HIGH,11.0,0.0,76.0,59.0,0.0,1.0,1.0,148.0,0.0,0.0,69.0,236.0,5.0,7366.400000000001,51.0,51.0,56.0,51.0,51.0,1.0,1.0,2.0,13.0,36.0,34.45945945945946
716,724.0,61960.0,POLLOCK PINES ELEMENTARY,7.0,8.0,107.0,525.0,2.0,26.0,12.0,687.0,5780000.0,8413.39,36.0,316.0,6.0,9906.45,4998.0,4956.0,804.0,780.0,773.0,104.0,205.0,310.0,246.0,223.0,113.53711790393012
717,725.0,64907.0,POMONA UNIFIED,47.0,1096.0,20746.0,886.0,37.0,279.0,1114.0,24205.0,351846000.0,14536.09,228.0,1058.0,18.0,30170.828571428567,175840.0,175791.0,25603.0,25120.0,25113.0,2428.0,5512.0,7940.0,6991.0,10185.0,103.78021070026855
718,726.0,63719.0,POND UNION ELEMENTARY,1.0,0.0,184.0,6.0,0.0,1.0,4.0,196.0,2073000.0,10576.53,30.0,156.0,3.0,4924.6833333333325,1416.0,1416.0,238.0,236.0,236.0,15.0,43.0,58.0,77.0,101.0,120.40816326530613
719,727.0,66282.0,POPE VALLEY UNION ELEMENTARY,2.0,0.0,35.0,18.0,0.0,3.0,0.0,58.0,261000.0,4500.0,,,,,,,,,,,,,,,
720,728.0,75523.0,PORTERVILLE UNIFIED,324.0,74.0,11554.0,1722.0,60.0,243.0,391.0,14368.0,186863000.0,13005.5,648.0,1060.0,18.0,30221.382142857146,93583.0,93555.0,13641.0,13273.0,13269.0,1281.0,2791.0,4073.0,3627.0,5571.0,92.37889755011136
721,729.0,68981.0,PORTOLA VALLEY ELEMENTARY,0.0,8.0,91.0,433.0,4.0,57.0,34.0,627.0,4647000.0,7411.48,246.0,604.0,9.0,15405.983333333334,4710.0,4710.0,704.0,689.0,689.0,410.0,172.0,582.0,76.0,31.0,109.8883572567783
722,730.0,73866.0,POTTER VALLEY COMMUNITY UNIFIED,10.0,2.0,107.0,142.0,0.0,9.0,0.0,270.0,3185000.0,11796.3,92.0,316.0,6.0,9846.95,1680.0,1673.0,80.0,80.0,80.0,3.0,23.0,26.0,20.0,34.0,29.629629629629626
723,731.0,68296.0,POWAY UNIFIED,66.0,822.0,5299.0,16892.0,132.0,2801.0,9860.0,35872.0,256743000.0,7157.2,518.0,1216.0,21.0,35874.13809523809,258167.0,258111.0,37716.0,36819.0,36811.0,14926.0,11000.0,25933.0,6695.0,4190.0,102.63994201605709
