County Code,District Code,Subgroup ID,Test Id,Mean Scale Score,Total Tested At Entity Level,Total Tested with Scores,CAASPP Reported Enrollment,Students Tested,Students with Scores,Total Standard Exceeded,Total Standard Met,Total Standard Met and Above,Total Standard Nearly Met,Total Standard Not Met
34,67447,1,1,2500.0,159698.0,159537.0,23927.0,22814.0,22791.0,3886.0,6237.0,10124.0,5360.0,7329.0
35,67470,1,1,2499.4666666666667,21318.0,21294.0,3629.0,3553.0,3549.0,649.0,1044.0,1694.0,874.0,983.0
35,67470,1,2,2485.1,21360.0,21348.0,3627.0,3560.0,3558.0,492.0,758.0,1250.0,1087.0,1221.0
35,67504,1,1,2528.3333333333335,3036.0,3036.0,515.0,506.0,506.0,118.0,191.0,309.0,115.0,82.0
35,67504,1,2,2516.2000000000003,3036.0,3036.0,515.0,506.0,506.0,96.0,153.0,249.0,143.0,114.0
35,67538,1,1,2607.5,698.0,697.0,729.0,698.0,697.0,173.0,260.0,434.0,163.0,101.0
35,67538,1,2,2576.1,685.0,684.0,729.0,685.0,684.0,67.0,144.0,211.0,216.0,257.0
35,67553,1,2,2518.7999999999997,912.0,912.0,154.0,152.0,152.0,26.0,42.0,68.0,57.0,27.0
35,67553,1,1,2531.516666666667,918.0,918.0,154.0,153.0,153.0,35.0,63.0,98.0,36.0,19.0
35,67561,1,2,2516.28,564.0,564.0,87.0,87.0,87.0,12.0,17.0,29.0,29.0,29.0
35,67561,1,1,2518.02,564.0,564.0,87.0,87.0,87.0,7.0,33.0,40.0,28.0,19.0
36,67587,1,1,2446.2999999999997,41272.0,41251.0,6110.0,5896.0,5893.0,339.0,930.0,1269.0,1499.0,3126.0
36,67587,1,2,2421.3285714285716,41104.0,41090.0,6115.0,5872.0,5870.0,161.0,516.0,677.0,1368.0,3826.0
36,67595,1,2,2520.65,23730.0,23730.0,4016.0,3955.0,3955.0,940.0,1035.0,1975.0,1114.0,866.0
36,67595,1,1,2536.85,23706.0,23688.0,4017.0,3951.0,3948.0,1123.0,1453.0,2576.0,822.0,553.0
36,67611,1,2,2455.7571428571428,22372.0,22365.0,3267.0,3196.0,3195.0,229.0,435.0,664.0,851.0,1681.0
36,67611,1,1,2465.8,22484.0,22477.0,3275.0,3212.0,3211.0,249.0,702.0,951.0,805.0,1455.0
36,67637,1,2,2479.4285714285716,9296.0,9296.0,1354.0,1328.0,1328.0,140.0,236.0,376.0,366.0,586.0
36,67637,1,1,2494.971428571429,9296.0,9296.0,1352.0,1328.0,1328.0,176.0,368.0,544.0,333.0,451.0
36,67645,1,2,2496.683333333334,18528.0,18528.0,3116.0,3088.0,3088.0,441.0,757.0,1198.0,983.0,907.0
36,67645,1,1,2509.9666666666667,18474.0,18462.0,3114.0,3079.0,3077.0,568.0,1070.0,1639.0,762.0,677.0
36,67652,1,1,2617.3,5644.0,5636.0,5882.0,5644.0,5636.0,1680.0,2051.0,3730.0,1155.0,759.0
36,67652,1,2,2582.9,5614.0,5610.0,5880.0,5614.0,5610.0,807.0,1234.0,2041.0,1457.0,2116.0
36,67678,1,2,2523.6142857142854,103453.0,103446.0,15032.0,14779.0,14778.0,3188.0,3465.0,6654.0,4088.0,4037.0
36,67678,1,1,2531.028571428571,103068.0,103047.0,15030.0,14724.0,14721.0,3650.0,4709.0,8359.0,3326.0,3038.0
36,67686,1,1,2482.3142857142857,85232.0,85134.0,12399.0,12176.0,12162.0,1309.0,3134.0,4443.0,3217.0,4517.0
36,67686,1,2,2464.157142857143,85344.0,85330.0,12400.0,12192.0,12190.0,916.0,1875.0,2791.0,3412.0,5988.0
36,67694,1,1,2479.85,9528.0,9528.0,1616.0,1588.0,1588.0,178.0,443.0,621.0,404.0,563.0
36,67694,1,2,2463.6,9516.0,9510.0,1616.0,1586.0,1585.0,122.0,275.0,397.0,469.0,719.0
36,67702,1,2,2541.016666666667,57300.0,57270.0,9673.0,9550.0,9545.0,3047.0,2485.0,5532.0,2532.0,1486.0
36,67702,1,1,2544.5,57138.0,57126.0,9672.0,9523.0,9521.0,3092.0,3390.0,6484.0,1758.0,1281.0
36,67710,1,1,2479.0,140644.0,140490.0,20353.0,20092.0,20070.0,1804.0,4903.0,6708.0,5813.0,7571.0
36,67710,1,2,2462.7999999999997,140483.0,140315.0,20331.0,20069.0,20045.0,1160.0,2745.0,3907.0,6149.0,10015.0
36,67736,1,1,2491.585714285714,4242.0,4242.0,612.0,606.0,606.0,85.0,157.0,242.0,141.0,223.0
36,67736,1,2,2474.914285714286,4228.0,4221.0,612.0,604.0,603.0,52.0,114.0,166.0,173.0,265.0
36,67777,1,2,2479.942857142857,30667.0,30660.0,4544.0,4381.0,4380.0,436.0,803.0,1239.0,1308.0,1833.0
36,67777,1,1,2497.1142857142854,30702.0,30681.0,4543.0,4386.0,4383.0,630.0,1224.0,1854.0,1106.0,1423.0
36,67785,1,1,2500.816666666667,10272.0,10266.0,1724.0,1712.0,1711.0,260.0,553.0,814.0,469.0,429.0
36,67785,1,2,2476.5833333333335,10290.0,10290.0,1725.0,1715.0,1715.0,153.0,353.0,506.0,586.0,623.0
36,67793,1,2,2592.95,378.0,378.0,27.0,26.0,26.0,12.0,4.0,16.0,5.0,5.0
36,67793,1,1,2570.25,378.0,378.0,27.0,26.0,26.0,10.0,7.0,17.0,6.0,3.0
36,67801,1,2,2456.171428571429,3731.0,3731.0,552.0,533.0,533.0,33.0,74.0,107.0,150.0,276.0
36,67801,1,1,2466.785714285714,3731.0,3724.0,551.0,533.0,532.0,40.0,107.0,147.0,157.0,228.0
36,67819,1,1,2478.933333333333,84054.0,84042.0,14186.0,14009.0,14007.0,1591.0,3782.0,5373.0,3849.0,4785.0
36,67819,1,2,2467.05,84222.0,84204.0,14174.0,14037.0,14034.0,1293.0,2555.0,3848.0,4201.0,5988.0
36,67827,1,2,2466.671428571429,9324.0,9324.0,1349.0,1332.0,1332.0,52.0,234.0,286.0,396.0,650.0
36,67827,1,1,2487.842857142857,9352.0,9345.0,1350.0,1336.0,1335.0,112.0,338.0,450.0,418.0,467.0
36,67843,1,1,2534.942857142857,76153.0,76048.0,11062.0,10879.0,10864.0,3019.0,3383.0,6404.0,2311.0,2163.0
36,67843,1,2,2519.8285714285716,75922.0,75866.0,11066.0,10846.0,10838.0,2307.0,2475.0,4783.0,2934.0,3129.0
36,67850,1,2,2451.414285714286,96271.0,96250.0,14003.0,13753.0,13750.0,652.0,1862.0,2514.0,3771.0,7468.0
36,67850,1,1,2467.2571428571428,96299.0,96236.0,14002.0,13757.0,13748.0,1198.0,3006.0,4204.0,3523.0,6028.0
36,67868,1,1,2487.8571428571427,12159.0,12152.0,1859.0,1737.0,1736.0,212.0,448.0,661.0,456.0,620.0
36,67868,1,2,2474.1428571428573,12110.0,12110.0,1859.0,1730.0,1730.0,124.0,300.0,424.0,558.0,748.0
36,67876,1,1,2483.557142857143,180915.0,180859.0,26596.0,25845.0,25837.0,2762.0,6643.0,9406.0,6861.0,9575.0
36,67876,1,2,2466.3571428571427,181265.0,181216.0,26600.0,25895.0,25888.0,1867.0,4159.0,6028.0,7542.0,12325.0
36,67892,1,1,2482.428571428571,1001.0,1001.0,147.0,143.0,143.0,13.0,40.0,53.0,39.0,51.0
36,67892,1,2,2467.2285714285713,994.0,994.0,147.0,142.0,142.0,10.0,25.0,35.0,41.0,66.0
36,67918,1,1,2434.6499999999996,28552.0,28528.0,7236.0,7138.0,7132.0,730.0,1556.0,2288.0,1646.0,3204.0
36,67918,1,2,2425.0250000000005,28536.0,28516.0,7236.0,7134.0,7129.0,483.0,1030.0,1514.0,1934.0,3685.0
36,67934,1,2,2496.8666666666663,12441.0,12438.0,4229.0,4147.0,4146.0,268.0,518.0,786.0,994.0,2367.0
36,67934,1,1,2534.866666666667,12459.0,12447.0,4232.0,4153.0,4149.0,427.0,1255.0,1682.0,1177.0,1291.0
36,67959,1,2,2500.328571428571,32879.0,32872.0,4777.0,4697.0,4696.0,627.0,1072.0,1699.0,1363.0,1634.0
36,67959,1,1,2512.8142857142857,32900.0,32858.0,4775.0,4700.0,4694.0,830.0,1519.0,2351.0,1152.0,1196.0
37,67967,1,1,2512.2833333333333,6462.0,6462.0,1127.0,1077.0,1077.0,195.0,400.0,595.0,273.0,209.0
37,67967,1,2,2500.2333333333336,6456.0,6456.0,1128.0,1076.0,1076.0,150.0,299.0,449.0,352.0,275.0
37,67983,1,2,2466.3857142857146,1484.0,1484.0,216.0,212.0,212.0,13.0,25.0,38.0,66.0,108.0
37,67983,1,1,2488.4714285714285,1491.0,1491.0,217.0,213.0,213.0,30.0,54.0,84.0,47.0,82.0
37,67991,1,2,2472.4166666666665,63846.0,63828.0,10883.0,10641.0,10638.0,1437.0,2016.0,3453.0,2886.0,4302.0
37,67991,1,1,2482.9833333333336,61242.0,61224.0,10884.0,10207.0,10204.0,1523.0,2728.0,4251.0,2412.0,3541.0
37,68007,1,1,2532.925,1620.0,1620.0,418.0,405.0,405.0,179.0,114.0,293.0,73.0,39.0
37,68007,1,2,2545.8,1620.0,1620.0,418.0,405.0,405.0,181.0,113.0,294.0,79.0,32.0
37,68023,1,2,2495.1000000000004,53464.0,53448.0,13575.0,13366.0,13362.0,3235.0,3551.0,6787.0,3630.0,2948.0
37,68023,1,1,2505.575,52844.0,52828.0,13574.0,13211.0,13207.0,4237.0,4028.0,8263.0,2499.0,2448.0
37,68031,1,1,2573.085714285714,10857.0,10857.0,1630.0,1551.0,1551.0,616.0,559.0,1175.0,224.0,152.0
37,68031,1,2,2573.557142857143,11018.0,11018.0,1630.0,1574.0,1574.0,601.0,442.0,1043.0,347.0,184.0
37,68049,1,2,2477.266666666667,630.0,630.0,107.0,105.0,105.0,13.0,21.0,34.0,37.0,34.0
37,68049,1,1,2474.816666666667,630.0,630.0,107.0,105.0,105.0,13.0,24.0,37.0,32.0,36.0
37,68056,1,1,2568.325,10800.0,10800.0,2782.0,2700.0,2700.0,1661.0,669.0,2330.0,236.0,134.0
37,68056,1,2,2575.15,11036.0,11036.0,2782.0,2759.0,2759.0,1676.0,662.0,2338.0,322.0,99.0
37,68080,1,1,2535.225,11932.0,11864.0,3051.0,2983.0,2966.0,1299.0,966.0,2264.0,406.0,313.0
37,68080,1,2,2540.8999999999996,11956.0,11892.0,3052.0,2989.0,2973.0,1290.0,898.0,2188.0,519.0,282.0
37,68098,1,1,2481.3666666666663,62016.0,62004.0,10532.0,10336.0,10334.0,1233.0,2824.0,4057.0,2825.0,3452.0
37,68098,1,2,2466.0166666666664,62538.0,62532.0,10534.0,10423.0,10422.0,988.0,1786.0,2774.0,3172.0,4477.0
37,68106,1,1,2594.9,1813.0,1805.0,1887.0,1813.0,1805.0,445.0,589.0,1034.0,406.0,374.0
37,68106,1,2,2546.2,1817.0,1811.0,1888.0,1817.0,1811.0,179.0,288.0,467.0,444.0,906.0
37,68114,1,1,2518.766666666667,17868.0,17862.0,3058.0,2978.0,2977.0,748.0,942.0,1691.0,632.0,655.0
37,68114,1,2,2504.0666666666666,18054.0,18054.0,3059.0,3009.0,3009.0,603.0,739.0,1342.0,854.0,813.0
37,68122,1,2,2534.7,505.0,505.0,516.0,505.0,505.0,37.0,79.0,116.0,118.0,271.0
37,68122,1,1,2568.1,506.0,506.0,516.0,506.0,506.0,84.0,159.0,243.0,131.0,132.0
37,68130,1,2,2574.3,7600.0,7580.0,3966.0,3800.0,3790.0,477.0,917.0,1394.0,923.0,1483.0
37,68130,1,1,2612.6,7498.0,7484.0,3970.0,3749.0,3742.0,1150.0,1286.0,2436.0,706.0,606.0
37,68155,1,2,2488.4333333333334,2376.0,2376.0,400.0,396.0,396.0,52.0,91.0,143.0,114.0,139.0
37,68155,1,1,2501.683333333333,2358.0,2358.0,400.0,393.0,393.0,65.0,137.0,202.0,92.0,99.0
37,68163,1,1,2491.5833333333335,1212.0,1212.0,207.0,202.0,202.0,27.0,56.0,83.0,58.0,61.0
37,68163,1,2,2508.8999999999996,1224.0,1224.0,207.0,204.0,204.0,39.0,52.0,91.0,58.0,55.0
37,68171,1,2,2548.8,42.0,42.0,42.0,42.0,42.0,1.0,5.0,6.0,18.0,18.0
37,68171,1,1,2602.9,42.0,42.0,42.0,42.0,42.0,6.0,18.0,24.0,13.0,5.0
37,68189,1,1,2508.4999999999995,18270.0,18270.0,3133.0,3045.0,3045.0,603.0,966.0,1569.0,762.0,714.0
37,68189,1,2,2493.65,18294.0,18294.0,3133.0,3049.0,3049.0,477.0,723.0,1200.0,951.0,898.0
37,68197,1,2,2493.4,47076.0,47064.0,8058.0,7846.0,7844.0,1350.0,1696.0,3046.0,2271.0,2527.0
37,68197,1,1,2505.9500000000003,46920.0,46908.0,8062.0,7820.0,7818.0,1574.0,2386.0,3961.0,1858.0,2000.0
37,68205,1,1,2484.5,14232.0,14208.0,2432.0,2372.0,2368.0,273.0,681.0,954.0,678.0,736.0
37,68205,1,2,2481.133333333333,14340.0,14340.0,2433.0,2390.0,2390.0,277.0,516.0,793.0,715.0,882.0
37,68213,1,1,2479.2571428571428,6020.0,6020.0,892.0,860.0,860.0,89.0,208.0,297.0,226.0,337.0
37,68213,1,2,2457.3142857142857,6090.0,6076.0,892.0,870.0,868.0,46.0,130.0,176.0,233.0,461.0
37,68221,1,1,2459.075,11952.0,11948.0,3068.0,2988.0,2987.0,433.0,809.0,1242.0,756.0,989.0
37,68221,1,2,2458.925,12136.0,12136.0,3067.0,3034.0,3034.0,325.0,617.0,942.0,1040.0,1052.0
37,68296,1,2,2574.9428571428575,130746.0,130732.0,19110.0,18678.0,18676.0,7570.0,4842.0,12414.0,3881.0,2383.0
37,68296,1,1,2572.628571428571,130403.0,130361.0,19112.0,18629.0,18623.0,7522.0,6282.0,13806.0,2927.0,1896.0
37,68304,1,2,2508.085714285714,19838.0,19838.0,2893.0,2834.0,2834.0,418.0,670.0,1088.0,858.0,888.0
37,68304,1,1,2518.328571428571,19880.0,19859.0,2894.0,2840.0,2837.0,513.0,976.0,1490.0,678.0,671.0
37,68312,1,2,2597.3333333333335,2628.0,2628.0,466.0,438.0,438.0,264.0,99.0,363.0,60.0,15.0
37,68312,1,1,2588.7166666666667,2622.0,2622.0,466.0,437.0,437.0,239.0,141.0,380.0,38.0,19.0
37,68338,1,1,2528.328571428571,364203.0,363888.0,54387.0,52029.0,51984.0,13765.0,15156.0,28921.0,10584.0,12521.0
37,68338,1,2,2521.042857142857,366751.0,366471.0,54392.0,52393.0,52353.0,12736.0,11384.0,24117.0,13024.0,15252.0
37,68346,1,2,2652.5,18141.0,18138.0,6204.0,6047.0,6046.0,2920.0,1416.0,4336.0,1013.0,698.0
37,68346,1,1,2641.566666666667,18171.0,18165.0,6204.0,6057.0,6055.0,2658.0,2254.0,4913.0,753.0,391.0
37,68353,1,2,2527.5833333333335,2238.0,2238.0,374.0,373.0,373.0,82.0,115.0,197.0,115.0,61.0
37,68353,1,1,2536.916666666667,2232.0,2232.0,374.0,372.0,372.0,109.0,131.0,240.0,80.0,52.0
37,68361,1,1,2514.65,25434.0,25422.0,4315.0,4239.0,4237.0,906.0,1404.0,2312.0,1031.0,896.0
37,68361,1,2,2512.7000000000003,25536.0,25536.0,4315.0,4256.0,4256.0,899.0,1120.0,2019.0,1224.0,1013.0
37,68379,1,1,2474.2000000000003,18750.0,18750.0,3286.0,3125.0,3125.0,399.0,766.0,1165.0,785.0,1175.0
37,68379,1,2,2464.2999999999997,19482.0,19482.0,3287.0,3247.0,3247.0,322.0,558.0,880.0,924.0,1443.0
37,68387,1,2,2564.65,7172.0,7172.0,1810.0,1793.0,1793.0,985.0,449.0,1434.0,251.0,108.0
37,68387,1,1,2566.0,7060.0,7060.0,1809.0,1765.0,1765.0,1037.0,471.0,1508.0,172.0,85.0
37,68395,1,1,2494.9833333333336,25800.0,25794.0,4433.0,4300.0,4299.0,491.0,1042.0,1533.0,1088.0,1678.0
37,68395,1,2,2493.116666666667,26388.0,26100.0,4432.0,4398.0,4350.0,385.0,877.0,1262.0,1348.0,1788.0
37,68411,1,2,2537.633333333333,52278.0,52209.0,18111.0,17426.0,17403.0,2204.0,3329.0,5533.0,4873.0,7022.0
37,68411,1,1,2568.8333333333335,52170.0,52056.0,18116.0,17390.0,17352.0,3371.0,6035.0,9407.0,4119.0,3863.0
37,68437,1,1,2522.0833333333335,744.0,744.0,134.0,124.0,124.0,21.0,53.0,74.0,33.0,17.0
37,68437,1,2,2505.4500000000003,744.0,744.0,134.0,124.0,124.0,14.0,40.0,54.0,39.0,31.0
37,68452,1,2,2493.0714285714284,76699.0,76475.0,11139.0,10957.0,10925.0,1428.0,2233.0,3662.0,3192.0,4105.0
37,68452,1,1,2505.457142857143,76321.0,76069.0,11142.0,10903.0,10867.0,1851.0,3149.0,5001.0,2699.0,3204.0
38,68478,1,1,2525.4857142857145,184149.0,183743.0,27905.0,26307.0,26249.0,6935.0,7429.0,14362.0,5180.0,6765.0
38,68478,1,2,2530.5,185045.0,184688.0,27900.0,26435.0,26384.0,7488.0,5981.0,13469.0,5636.0,7329.0
39,68486,1,2,2480.3333333333335,2580.0,2580.0,431.0,430.0,430.0,50.0,99.0,149.0,131.0,150.0
39,68486,1,1,2487.316666666667,2580.0,2580.0,431.0,430.0,430.0,60.0,121.0,181.0,121.0,128.0
39,68502,1,2,2490.328571428571,9317.0,9317.0,1371.0,1331.0,1331.0,139.0,274.0,413.0,435.0,483.0
39,68502,1,1,2496.4,9303.0,9303.0,1370.0,1329.0,1329.0,165.0,373.0,538.0,388.0,403.0
39,68544,1,2,2510.2333333333336,9792.0,9792.0,1644.0,1632.0,1632.0,289.0,449.0,738.0,508.0,386.0
39,68544,1,1,2513.4999999999995,9792.0,9792.0,1644.0,1632.0,1632.0,313.0,572.0,885.0,420.0,327.0
39,68569,1,1,2509.128571428571,35574.0,35532.0,5158.0,5082.0,5076.0,823.0,1579.0,2403.0,1311.0,1369.0
39,68569,1,2,2490.8857142857146,35483.0,35483.0,5159.0,5069.0,5069.0,640.0,986.0,1626.0,1450.0,1993.0
39,68577,1,2,2491.0285714285715,8456.0,8456.0,1228.0,1208.0,1208.0,149.0,233.0,382.0,378.0,448.0
39,68577,1,1,2496.8571428571427,8421.0,8421.0,1228.0,1203.0,1203.0,133.0,373.0,506.0,313.0,384.0
39,68585,1,1,2498.3,106526.0,106512.0,15437.0,15218.0,15216.0,2290.0,4153.0,6443.0,3894.0,4879.0
39,68585,1,2,2489.285714285714,106652.0,106638.0,15434.0,15236.0,15234.0,1981.0,2902.0,4884.0,4304.0,6048.0
39,68593,1,1,2494.0285714285715,87318.0,87283.0,12691.0,12474.0,12469.0,1493.0,3646.0,5140.0,3349.0,3981.0
39,68593,1,2,2476.3857142857146,87472.0,87437.0,12690.0,12496.0,12491.0,932.0,2153.0,3085.0,3987.0,5423.0
39,68619,1,2,2459.1,738.0,738.0,128.0,123.0,123.0,6.0,16.0,22.0,39.0,62.0
39,68619,1,1,2473.6333333333337,744.0,744.0,128.0,124.0,124.0,10.0,25.0,35.0,45.0,44.0
39,68627,1,2,2447.4428571428575,4480.0,4480.0,822.0,640.0,640.0,30.0,58.0,88.0,181.0,371.0
39,68627,1,1,2464.485714285714,4823.0,4802.0,823.0,689.0,686.0,51.0,145.0,196.0,190.0,301.0
39,68635,1,1,2513.0333333333333,1686.0,1686.0,284.0,281.0,281.0,48.0,93.0,141.0,87.0,53.0
39,68635,1,2,2517.1166666666663,1686.0,1674.0,284.0,281.0,279.0,42.0,94.0,136.0,100.0,46.0
39,68650,1,1,2540.0714285714284,12068.0,12068.0,1768.0,1724.0,1724.0,411.0,636.0,1047.0,390.0,287.0
39,68650,1,2,2530.9142857142856,12068.0,12068.0,1768.0,1724.0,1724.0,361.0,437.0,798.0,550.0,376.0
39,68676,1,2,2454.0714285714284,138362.0,138264.0,20157.0,19766.0,19752.0,1135.0,2696.0,3832.0,5433.0,10500.0
39,68676,1,1,2453.5714285714284,138306.0,138152.0,20157.0,19758.0,19736.0,1236.0,3632.0,4870.0,4904.0,9982.0
40,68700,1,2,2506.1142857142854,16912.0,16905.0,2475.0,2416.0,2415.0,347.0,560.0,907.0,755.0,753.0
40,68700,1,1,2518.4,16856.0,16856.0,2476.0,2408.0,2408.0,467.0,785.0,1252.0,604.0,552.0
40,68726,1,2,2516.3833333333337,834.0,834.0,141.0,139.0,139.0,29.0,37.0,66.0,48.0,25.0
40,68726,1,1,2519.6,840.0,840.0,141.0,140.0,140.0,33.0,40.0,73.0,41.0,26.0
40,68759,1,1,2521.671428571429,37919.0,37919.0,5574.0,5417.0,5417.0,1102.0,1712.0,2814.0,1372.0,1231.0
40,68759,1,2,2507.0857142857144,37989.0,37975.0,5573.0,5427.0,5425.0,821.0,1213.0,2035.0,1683.0,1708.0
40,68791,1,2,2459.3500000000004,330.0,330.0,25.0,24.0,24.0,0.0,3.0,3.0,10.0,11.0
40,68791,1,1,2478.55,330.0,330.0,25.0,24.0,24.0,2.0,8.0,10.0,5.0,9.0
40,68809,1,2,2556.557142857143,27769.0,27762.0,4070.0,3967.0,3966.0,1350.0,1091.0,2441.0,839.0,686.0
40,68809,1,1,2554.5142857142855,27664.0,27657.0,4070.0,3952.0,3951.0,1298.0,1341.0,2640.0,731.0,581.0
40,68825,1,2,2485.5499999999997,2226.0,2226.0,382.0,371.0,371.0,37.0,89.0,126.0,129.0,116.0
40,68825,1,1,2488.683333333333,2214.0,2214.0,383.0,369.0,369.0,35.0,131.0,166.0,98.0,105.0
40,68833,1,2,2461.9714285714285,1120.0,1120.0,163.0,160.0,160.0,7.0,30.0,37.0,43.0,80.0
40,68833,1,1,2500.485714285714,1113.0,1113.0,163.0,159.0,159.0,14.0,52.0,66.0,42.0,51.0
40,68841,1,2,2535.042857142857,9016.0,9016.0,1307.0,1288.0,1288.0,283.0,362.0,645.0,364.0,279.0
40,68841,1,1,2549.0,9016.0,9016.0,1307.0,1288.0,1288.0,375.0,475.0,850.0,245.0,193.0
41,68858,1,2,2448.6666666666665,1452.0,1452.0,247.0,242.0,242.0,26.0,28.0,54.0,60.0,128.0
41,68858,1,1,2443.9666666666667,1452.0,1446.0,247.0,242.0,241.0,19.0,51.0,70.0,52.0,119.0
41,68866,1,2,2579.6166666666663,15852.0,15852.0,2675.0,2642.0,2642.0,1361.0,608.0,1969.0,457.0,216.0
41,68866,1,1,2571.7833333333333,15822.0,15816.0,2675.0,2637.0,2636.0,1206.0,858.0,2065.0,344.0,228.0
41,68874,1,2,2525.1666666666665,1776.0,1776.0,300.0,296.0,296.0,71.0,78.0,149.0,87.0,60.0
41,68874,1,1,2534.35,1764.0,1764.0,299.0,294.0,294.0,81.0,107.0,188.0,66.0,40.0
41,68882,1,2,2577.8333333333335,12966.0,12960.0,2191.0,2161.0,2160.0,1101.0,524.0,1625.0,343.0,193.0
41,68882,1,1,2571.9166666666665,12870.0,12870.0,2191.0,2145.0,2145.0,1029.0,630.0,1659.0,275.0,211.0
41,68890,1,2,2495.657142857143,11914.0,11914.0,1757.0,1702.0,1702.0,222.0,360.0,582.0,484.0,636.0
41,68890,1,1,2504.6142857142854,11921.0,11914.0,1757.0,1703.0,1702.0,302.0,481.0,783.0,395.0,524.0
41,68908,1,2,2602.0666666666666,6072.0,6072.0,1025.0,1012.0,1012.0,606.0,226.0,832.0,131.0,49.0
41,68908,1,1,2585.5,6072.0,6072.0,1025.0,1012.0,1012.0,538.0,294.0,832.0,128.0,52.0
41,68916,1,2,2488.1,24612.0,24612.0,4132.0,4102.0,4102.0,589.0,900.0,1489.0,1240.0,1373.0
41,68916,1,1,2496.9666666666667,24240.0,24240.0,4135.0,4040.0,4040.0,649.0,1224.0,1873.0,1036.0,1131.0
41,68924,1,1,2616.3,1121.0,1120.0,1185.0,1121.0,1120.0,360.0,380.0,741.0,208.0,172.0
41,68924,1,2,2585.5,1119.0,1117.0,1185.0,1119.0,1117.0,197.0,239.0,437.0,254.0,428.0
41,68932,1,2,2526.7000000000003,12108.0,12108.0,2080.0,2018.0,2018.0,532.0,558.0,1090.0,541.0,387.0
41,68932,1,1,2522.2833333333333,12168.0,12162.0,2079.0,2028.0,2027.0,489.0,692.0,1181.0,471.0,375.0
41,68940,1,2,2488.9,1148.0,1148.0,167.0,164.0,164.0,22.0,22.0,44.0,50.0,70.0
41,68940,1,1,2503.7000000000003,1148.0,1141.0,167.0,164.0,163.0,24.0,50.0,75.0,41.0,48.0
41,68957,1,2,2595.8333333333335,5592.0,5592.0,964.0,932.0,932.0,553.0,206.0,759.0,107.0,66.0
41,68957,1,1,2590.683333333334,5520.0,5520.0,964.0,920.0,920.0,515.0,264.0,779.0,88.0,53.0
41,68965,1,1,2583.9,11592.0,11592.0,1997.0,1932.0,1932.0,1037.0,549.0,1586.0,213.0,133.0
41,68965,1,2,2596.383333333333,11634.0,11634.0,1997.0,1939.0,1939.0,1164.0,404.0,1568.0,239.0,132.0
41,68973,1,2,2545.816666666667,9426.0,9408.0,1616.0,1571.0,1568.0,545.0,419.0,964.0,342.0,264.0
41,68973,1,1,2541.4500000000003,9414.0,9408.0,1616.0,1569.0,1568.0,502.0,529.0,1032.0,320.0,217.0
41,68981,1,2,2600.6,2550.0,2550.0,437.0,425.0,425.0,255.0,90.0,345.0,55.0,25.0
41,68981,1,1,2590.9666666666667,2556.0,2556.0,437.0,426.0,426.0,240.0,116.0,356.0,43.0,27.0
41,68999,1,1,2435.3166666666666,13832.0,13825.0,2057.0,1976.0,1975.0,64.0,323.0,387.0,537.0,1052.0
41,68999,1,2,2426.0666666666666,14196.0,14196.0,2058.0,2028.0,2028.0,56.0,202.0,258.0,525.0,1245.0
41,69005,1,2,2492.883333333333,31374.0,31368.0,5296.0,5229.0,5228.0,1001.0,1030.0,2031.0,1381.0,1816.0
41,69005,1,1,2496.85,31062.0,31050.0,5295.0,5177.0,5175.0,908.0,1536.0,2444.0,1247.0,1484.0
41,69013,1,1,2502.066666666667,9672.0,9642.0,1673.0,1612.0,1607.0,295.0,506.0,801.0,400.0,412.0
41,69013,1,2,2509.55,9522.0,9522.0,1673.0,1587.0,1587.0,303.0,455.0,758.0,418.0,411.0
41,69021,1,2,2575.5333333333333,12348.0,12348.0,2082.0,2058.0,2058.0,979.0,533.0,1512.0,349.0,197.0
41,69021,1,1,2568.066666666667,12288.0,12288.0,2082.0,2048.0,2048.0,908.0,669.0,1577.0,290.0,181.0
41,69039,1,2,2530.9,44946.0,44940.0,7541.0,7491.0,7490.0,2492.0,1618.0,4111.0,1639.0,1741.0
41,69039,1,1,2527.8833333333337,44442.0,44436.0,7542.0,7407.0,7406.0,2317.0,2122.0,4440.0,1352.0,1615.0
41,69047,1,2,2640.2,2022.0,2015.0,2202.0,2022.0,2015.0,640.0,489.0,1129.0,417.0,477.0
41,69047,1,1,2656.0,2033.0,2030.0,2202.0,2033.0,2030.0,958.0,612.0,1570.0,256.0,206.0
41,69062,1,1,2639.5,2033.0,1966.0,2148.0,2033.0,1966.0,877.0,573.0,1450.0,292.0,292.0
41,69062,1,2,2621.6,2033.0,1941.0,2149.0,2033.0,1941.0,577.0,469.0,1046.0,362.0,624.0
41,69070,1,2,2517.457142857143,31584.0,31563.0,4608.0,4512.0,4509.0,958.0,1019.0,1978.0,1223.0,1311.0
41,69070,1,1,2509.8571428571427,31353.0,31325.0,4609.0,4479.0,4475.0,784.0,1413.0,2198.0,1047.0,1232.0
41,69088,1,2,2595.9,1518.0,1518.0,256.0,253.0,253.0,133.0,69.0,202.0,43.0,8.0
41,69088,1,1,2586.7833333333333,1518.0,1518.0,256.0,253.0,253.0,138.0,67.0,205.0,30.0,18.0
42,69104,1,2,2545.7,292.0,292.0,73.0,73.0,73.0,33.0,23.0,56.0,13.0,4.0
42,69104,1,1,2554.475,292.0,292.0,73.0,73.0,73.0,40.0,22.0,62.0,9.0,2.0
