,County Code,District Code,Subgroup ID,Total Tested At Entity Level,Total Tested with Scores,CAASPP Reported Enrollment,Students Tested,Students with Scores,Total Standard Exceeeded,Total Standard Met,Total Standard Met and Above,Total Standard Nearly Met,Total Standard Not Met
252,4,61549,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,4,61549,78,1659.0,1659.0,474.0,474.0,474.0,385.0,1207.0,1592.0,1996.0,3048.0
254,4,61549,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,4,61549,80,5264.0,5257.0,1544.0,1504.0,1502.0,1426.0,3529.0,4954.0,6247.0,9854.0
256,4,61549,144,910.0,910.0,208.0,198.0,198.0,30.0,292.0,322.0,308.0,559.0
257,4,73379,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,4,73379,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,4,73379,80,406.0,406.0,62.0,58.0,58.0,4.0,12.0,16.0,38.0,62.0
260,4,73379,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,4,75507,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,4,75507,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,4,75507,76,384.0,384.0,48.0,48.0,48.0,14.0,36.0,50.0,20.0,26.0
264,4,75507,78,9384.0,9384.0,2396.0,2346.0,2346.0,3601.0,9110.0,12712.0,12057.0,12769.0
265,4,75507,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,4,75507,80,5608.0,5608.0,1452.0,1402.0,1402.0,4343.0,6564.0,10907.0,6172.0,5353.0
267,4,75507,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,5,10058,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,5,10058,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,5,10058,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,5,10058,78,688.0,688.0,108.0,86.0,86.0,8.0,28.0,36.0,66.0,70.0
272,5,10058,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,5,10058,80,2976.0,2976.0,804.0,744.0,744.0,1429.0,2332.0,3761.0,3597.0,4546.0
274,5,10058,144,308.0,308.0,46.0,44.0,44.0,6.0,16.0,22.0,24.0,42.0
275,5,61556,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,5,61556,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,5,61556,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,5,61556,78,108.0,108.0,112.0,108.0,108.0,48.0,120.0,168.0,104.0,160.0
279,5,61556,80,430.0,430.0,456.0,430.0,430.0,463.0,536.0,999.0,304.0,417.0
280,5,61556,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,5,61564,74,154.0,154.0,22.0,22.0,22.0,2.0,10.0,12.0,10.0,22.0
282,5,61564,75,480.0,464.0,60.0,60.0,58.0,4.0,19.0,23.0,35.0,62.0
283,5,61564,76,238.0,238.0,34.0,34.0,34.0,14.0,12.0,26.0,10.0,32.0
284,5,61564,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,5,61564,78,4568.0,4560.0,1192.0,1142.0,1140.0,914.0,3235.0,4149.0,5434.0,8689.0
286,5,61564,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,5,61564,80,17080.0,17072.0,4510.0,4270.0,4268.0,7037.0,16435.0,23472.0,21235.0,23613.0
288,5,61564,144,1016.0,1016.0,194.0,184.0,184.0,81.0,292.0,373.0,369.0,362.0
289,5,61572,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,5,61572,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,5,61572,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,5,61572,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,5,61572,78,1512.0,1512.0,448.0,432.0,432.0,445.0,1239.0,1685.0,1794.0,2569.0
294,5,61572,80,5306.0,5306.0,1596.0,1516.0,1516.0,2521.0,5850.0,8371.0,6266.0,6587.0
295,5,61572,144,280.0,280.0,40.0,40.0,40.0,10.0,28.0,38.0,24.0,18.0
296,5,61580,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,5,61580,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,5,61580,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,5,61580,78,854.0,854.0,218.0,214.0,214.0,326.0,506.0,833.0,771.0,536.0
300,5,61580,80,4172.0,4172.0,1212.0,1192.0,1192.0,4248.0,5408.0,9656.0,4084.0,2947.0
301,5,61580,144,224.0,224.0,32.0,32.0,32.0,14.0,20.0,34.0,8.0,22.0
302,6,10066,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,6,10066,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,6,10066,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,6,10066,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,6,61598,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,6,61598,75,456.0,456.0,70.0,57.0,57.0,8.0,22.0,30.0,36.0,48.0
308,6,61598,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,6,61598,78,8168.0,8168.0,2172.0,2042.0,2042.0,2327.0,7917.0,10243.0,8841.0,13588.0
310,6,61598,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,6,61598,80,2824.0,2824.0,808.0,706.0,706.0,1923.0,4055.0,5977.0,2980.0,2339.0
312,6,61598,144,144.0,144.0,26.0,24.0,24.0,2.0,16.0,18.0,6.0,24.0
313,6,61606,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,6,61606,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,6,61606,78,1392.0,1384.0,322.0,316.0,314.0,404.0,736.0,1140.0,1163.0,1489.0
316,6,61606,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,6,61606,80,1272.0,1272.0,244.0,241.0,241.0,416.0,608.0,1025.0,490.0,413.0
318,6,61606,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,6,61614,74,168.0,168.0,28.0,24.0,24.0,2.0,4.0,6.0,8.0,34.0
320,6,61614,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321,6,61614,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322,6,61614,78,9576.0,9576.0,2416.0,2394.0,2394.0,2556.0,7370.0,9927.0,13062.0,15315.0
323,6,61614,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324,6,61614,80,2808.0,2808.0,724.0,702.0,702.0,2334.0,3567.0,5901.0,2819.0,2512.0
325,6,61614,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326,6,61622,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,6,61622,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328,6,61622,78,10216.0,10216.0,2676.0,2554.0,2554.0,1865.0,7021.0,8886.0,12346.0,19631.0
329,6,61622,80,520.0,520.0,68.0,65.0,65.0,8.0,30.0,38.0,36.0,56.0
330,6,61622,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,7,10074,74,768.0,768.0,186.0,163.0,163.0,0.0,12.0,12.0,35.0,605.0
332,7,10074,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,7,10074,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,7,10074,78,623.0,623.0,182.0,163.0,163.0,0.0,14.0,14.0,100.0,864.0
335,7,10074,80,536.0,520.0,88.0,67.0,65.0,0.0,8.0,8.0,25.0,101.0
336,7,10074,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,7,61630,74,94.0,94.0,100.0,94.0,94.0,47.0,88.0,135.0,88.0,153.0
338,7,61630,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,7,61630,76,868.0,868.0,888.0,868.0,868.0,2208.0,800.0,3008.0,336.0,128.0
340,7,61630,77,76.0,76.0,80.0,76.0,76.0,152.0,104.0,256.0,32.0,16.0
341,7,61630,78,534.0,534.0,588.0,534.0,534.0,757.0,606.0,1364.0,393.0,379.0
342,7,61630,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,7,61630,80,3400.0,3400.0,3648.0,3400.0,3400.0,6116.0,4249.0,10365.0,2014.0,1221.0
344,7,61630,144,306.0,306.0,328.0,306.0,306.0,774.0,264.0,1038.0,105.0,81.0
345,7,61648,74,34384.0,34320.0,8984.0,8596.0,8580.0,4549.0,16580.0,21127.0,29801.0,86606.0
346,7,61648,75,888.0,888.0,144.0,139.0,139.0,10.0,45.0,55.0,142.0,359.0
347,7,61648,76,6360.0,6360.0,1644.0,1590.0,1590.0,4393.0,6848.0,11240.0,7412.0,6787.0
348,7,61648,77,6744.0,6744.0,1710.0,1686.0,1686.0,5228.0,8751.0,13979.0,7740.0,5257.0
349,7,61648,78,62616.0,62544.0,16026.0,15654.0,15636.0,12808.0,43750.0,56558.0,69638.0,124269.0
350,7,61648,79,1704.0,1704.0,396.0,390.0,390.0,359.0,1009.0,1368.0,1500.0,1812.0
351,7,61648,80,19304.0,19304.0,5126.0,4826.0,4826.0,9361.0,18102.0,27465.0,21999.0,27752.0
352,7,61648,144,7200.0,7192.0,1900.0,1800.0,1798.0,3317.0,6339.0,9656.0,7805.0,11339.0
353,7,61655,74,6475.0,6475.0,1884.0,1850.0,1850.0,3045.0,7046.0,10091.0,7087.0,8722.0
354,7,61655,75,228.0,228.0,40.0,38.0,38.0,14.0,22.0,36.0,12.0,28.0
355,7,61655,76,5215.0,5215.0,1508.0,1490.0,1490.0,8997.0,5435.0,14432.0,3879.0,2549.0
356,7,61655,77,4326.0,4319.0,1242.0,1236.0,1234.0,6529.0,5861.0,12390.0,3184.0,1731.0
357,7,61655,78,25501.0,25487.0,7446.0,7286.0,7282.0,16473.0,28364.0,44835.0,29277.0,27889.0
358,7,61655,79,588.0,588.0,110.0,110.0,110.0,73.0,123.0,196.0,116.0,129.0
359,7,61655,80,36407.0,36400.0,10648.0,10402.0,10400.0,41919.0,48325.0,90242.0,35195.0,20190.0
360,7,61655,144,5054.0,5054.0,1464.0,1444.0,1444.0,5893.0,6217.0,12110.0,4925.0,3181.0
361,7,61663,74,812.0,812.0,174.0,170.0,170.0,160.0,186.0,346.0,261.0,413.0
362,7,61663,75,448.0,448.0,66.0,64.0,64.0,22.0,34.0,56.0,34.0,38.0
363,7,61663,76,742.0,742.0,160.0,154.0,154.0,132.0,371.0,503.0,273.0,147.0
364,7,61663,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365,7,61663,78,3248.0,3241.0,928.0,928.0,926.0,2335.0,2961.0,5296.0,3445.0,4252.0
366,7,61663,79,322.0,322.0,46.0,46.0,46.0,32.0,28.0,60.0,16.0,16.0
367,7,61663,80,9373.0,9373.0,2724.0,2678.0,2678.0,8449.0,11614.0,20063.0,9828.0,7601.0
368,7,61663,144,350.0,350.0,50.0,50.0,50.0,16.0,32.0,48.0,30.0,22.0
369,7,61671,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,7,61671,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,7,61671,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,7,61671,80,420.0,420.0,66.0,60.0,60.0,48.0,28.0,76.0,36.0,8.0
373,7,61671,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374,7,61697,74,2336.0,2336.0,624.0,584.0,584.0,404.0,755.0,1160.0,2076.0,6108.0
375,7,61697,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,7,61697,76,1488.0,1488.0,342.0,340.0,340.0,720.0,1085.0,1805.0,1135.0,1140.0
377,7,61697,77,1200.0,1200.0,210.0,210.0,210.0,161.0,508.0,668.0,405.0,187.0
378,7,61697,78,4208.0,4208.0,1072.0,1052.0,1052.0,854.0,3687.0,4541.0,4497.0,7793.0
379,7,61697,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380,7,61697,80,2072.0,2072.0,532.0,518.0,518.0,1184.0,1919.0,3103.0,2519.0,2666.0
381,7,61697,144,1184.0,1184.0,240.0,236.0,236.0,207.0,424.0,631.0,711.0,547.0
382,7,61705,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,7,61705,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384,7,61705,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,7,61705,78,2107.0,2107.0,620.0,602.0,602.0,404.0,2038.0,2442.0,2632.0,3354.0
386,7,61705,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387,7,61705,80,2548.0,2548.0,732.0,728.0,728.0,1778.0,3315.0,5093.0,2793.0,2306.0
388,7,61705,144,238.0,238.0,38.0,34.0,34.0,16.0,14.0,30.0,22.0,16.0
389,7,61713,74,378.0,378.0,54.0,54.0,54.0,32.0,32.0,64.0,24.0,20.0
390,7,61713,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391,7,61713,76,2947.0,2947.0,900.0,842.0,842.0,7339.0,2999.0,10337.0,1037.0,414.0
392,7,61713,77,448.0,448.0,88.0,88.0,88.0,164.0,148.0,313.0,24.0,16.0
393,7,61713,78,2534.0,2534.0,744.0,724.0,724.0,4217.0,3630.0,7847.0,1632.0,657.0
394,7,61713,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,7,61713,80,24472.0,24465.0,7138.0,6992.0,6990.0,48982.0,31752.0,80733.0,13093.0,4061.0
396,7,61713,144,2387.0,2387.0,704.0,682.0,682.0,5343.0,3059.0,8402.0,739.0,407.0
397,7,61721,74,750.0,750.0,784.0,750.0,750.0,264.0,519.0,783.0,872.0,1346.0
398,7,61721,75,44.0,44.0,44.0,44.0,44.0,16.0,56.0,72.0,64.0,40.0
399,7,61721,76,274.0,274.0,276.0,274.0,274.0,369.0,392.0,761.0,208.0,127.0
400,7,61721,77,372.0,372.0,376.0,372.0,372.0,536.0,456.0,992.0,288.0,208.0
401,7,61721,78,2504.0,2500.0,2608.0,2504.0,2500.0,1444.0,2806.0,4250.0,2780.0,2986.0
402,7,61721,79,48.0,48.0,48.0,48.0,48.0,72.0,56.0,128.0,56.0,8.0
403,7,61721,80,3344.0,3342.0,3468.0,3344.0,3342.0,3125.0,4480.0,7606.0,3225.0,2547.0
404,7,61721,144,312.0,312.0,324.0,312.0,312.0,362.0,385.0,747.0,247.0,254.0
405,7,61739,74,888.0,888.0,131.0,122.0,122.0,22.0,113.0,135.0,108.0,123.0
406,7,61739,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
407,7,61739,76,1240.0,1240.0,260.0,257.0,257.0,835.0,927.0,1762.0,458.0,350.0
408,7,61739,77,848.0,848.0,154.0,154.0,154.0,282.0,277.0,559.0,275.0,90.0
409,7,61739,78,10672.0,10672.0,2722.0,2668.0,2668.0,5600.0,10736.0,16336.0,11485.0,14867.0
410,7,61739,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411,7,61739,80,16608.0,16608.0,4228.0,4152.0,4152.0,13947.0,20178.0,34127.0,18673.0,13632.0
412,7,61739,144,3984.0,3984.0,1016.0,996.0,996.0,3355.0,4891.0,8246.0,4025.0,3666.0
413,7,61747,74,130.0,130.0,26.0,26.0,26.0,18.0,10.0,28.0,8.0,16.0
414,7,61747,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415,7,61747,76,2947.0,2947.0,860.0,842.0,842.0,8027.0,2720.0,10748.0,792.0,249.0
416,7,61747,77,182.0,182.0,26.0,26.0,26.0,30.0,18.0,48.0,4.0,0.0
417,7,61747,78,1568.0,1568.0,456.0,448.0,448.0,2881.0,1775.0,4656.0,1238.0,378.0
418,7,61747,80,10864.0,10864.0,3200.0,3104.0,3104.0,22202.0,14084.0,36285.0,5412.0,1760.0
419,7,61747,144,2331.0,2331.0,676.0,666.0,666.0,5868.0,2623.0,8491.0,650.0,183.0
420,7,61754,74,10024.0,9992.0,2636.0,2506.0,2498.0,2497.0,6278.0,8775.0,9856.0,21465.0
421,7,61754,75,704.0,696.0,122.0,112.0,110.0,78.0,149.0,228.0,87.0,133.0
422,7,61754,76,19624.0,19592.0,5040.0,4906.0,4898.0,27910.0,22958.0,50868.0,16120.0,11510.0
423,7,61754,77,11936.0,11912.0,3016.0,2984.0,2978.0,12845.0,15721.0,28566.0,11847.0,7330.0
424,7,61754,78,113448.0,113272.0,29472.0,28362.0,28318.0,35192.0,84672.0,119866.0,121920.0,212003.0
425,7,61754,79,2056.0,2040.0,532.0,514.0,510.0,630.0,1643.0,2272.0,2181.0,3771.0
426,7,61754,80,86008.0,85944.0,22288.0,21502.0,21486.0,103902.0,106910.0,210801.0,74943.0,58285.0
427,7,61754,144,16152.0,16136.0,4132.0,4038.0,4034.0,18870.0,18386.0,37255.0,14641.0,12712.0
428,7,61762,74,4368.0,4368.0,1304.0,1248.0,1248.0,1081.0,2450.0,3531.0,5018.0,8923.0
429,7,61762,75,204.0,204.0,34.0,34.0,34.0,2.0,18.0,20.0,24.0,24.0
430,7,61762,76,1393.0,1393.0,408.0,398.0,398.0,1062.0,1601.0,2663.0,1703.0,1206.0
431,7,61762,77,1638.0,1638.0,472.0,468.0,468.0,2161.0,2206.0,4367.0,1145.0,1040.0
432,7,61762,78,21336.0,21336.0,6168.0,6096.0,6096.0,4783.0,17485.0,22267.0,26353.0,36723.0
433,7,61762,79,273.0,273.0,42.0,39.0,39.0,4.0,24.0,28.0,20.0,30.0
434,7,61762,80,14630.0,14623.0,4252.0,4180.0,4178.0,7334.0,16740.0,24073.0,17337.0,17110.0
435,7,61762,144,1988.0,1988.0,588.0,568.0,568.0,953.0,1651.0,2604.0,2493.0,2856.0
436,7,61770,74,434.0,434.0,62.0,62.0,62.0,28.0,38.0,66.0,44.0,14.0
437,7,61770,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
438,7,61770,76,4011.0,4011.0,1152.0,1146.0,1146.0,11420.0,3384.0,14804.0,993.0,247.0
439,7,61770,77,266.0,266.0,40.0,38.0,38.0,52.0,18.0,70.0,6.0,0.0
440,7,61770,78,1162.0,1162.0,330.0,312.0,312.0,1501.0,1278.0,2780.0,677.0,287.0
441,7,61770,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442,7,61770,80,15603.0,15603.0,4572.0,4458.0,4458.0,35458.0,17585.0,53043.0,7094.0,2276.0
443,7,61770,144,1330.0,1330.0,372.0,368.0,368.0,2787.0,1006.0,3793.0,479.0,144.0
444,7,61788,74,15464.0,15416.0,4068.0,3866.0,3854.0,2618.0,8512.0,11130.0,16446.0,34281.0
445,7,61788,75,180.0,180.0,36.0,30.0,30.0,8.0,16.0,24.0,16.0,20.0
446,7,61788,76,2848.0,2848.0,720.0,712.0,712.0,2105.0,2621.0,4726.0,3293.0,3372.0
447,7,61788,77,4736.0,4736.0,1184.0,1184.0,1184.0,4491.0,5872.0,10363.0,4907.0,3673.0
448,7,61788,78,60872.0,60816.0,15612.0,15218.0,15204.0,15566.0,45470.0,61035.0,67805.0,114646.0
449,7,61788,79,1544.0,1536.0,338.0,332.0,330.0,350.0,587.0,936.0,951.0,1433.0
450,7,61788,80,4376.0,4368.0,1136.0,1094.0,1092.0,1850.0,3880.0,5730.0,4341.0,7433.0
451,7,61788,144,3360.0,3336.0,876.0,840.0,834.0,1202.0,3087.0,4289.0,3294.0,5857.0
452,7,61796,74,39760.0,39704.0,10324.0,9940.0,9926.0,6978.0,18980.0,25958.0,34319.0,98765.0
453,7,61796,75,536.0,536.0,70.0,67.0,67.0,12.0,34.0,46.0,34.0,54.0
454,7,61796,76,25688.0,25680.0,6528.0,6422.0,6420.0,23099.0,28575.0,51675.0,24373.0,26704.0
455,7,61796,77,12008.0,12008.0,3056.0,3002.0,3002.0,9223.0,15550.0,24773.0,13406.0,9852.0
456,7,61796,78,122768.0,122672.0,31794.0,30692.0,30668.0,23145.0,76000.0,99141.0,121863.0,270071.0
457,7,61796,79,1632.0,1632.0,366.0,354.0,354.0,241.0,551.0,791.0,841.0,1908.0
458,7,61796,80,25112.0,25096.0,6510.0,6278.0,6274.0,31157.0,24058.0,55214.0,21284.0,23950.0
459,7,61796,144,5112.0,5104.0,1308.0,1278.0,1276.0,3675.0,5084.0,8759.0,4911.0,6777.0
460,7,61804,74,4400.0,4392.0,1128.0,1100.0,1098.0,4055.0,5399.0,9454.0,4121.0,4026.0
461,7,61804,75,456.0,448.0,62.0,57.0,56.0,63.0,39.0,102.0,10.0,2.0
462,7,61804,76,104768.0,104760.0,26376.0,26192.0,26190.0,281609.0,96840.0,378440.0,28573.0,12069.0
463,7,61804,77,7880.0,7880.0,1980.0,1970.0,1970.0,14561.0,10741.0,25303.0,4738.0,1479.0
464,7,61804,78,23472.0,23456.0,5996.0,5868.0,5864.0,27983.0,32484.0,60466.0,21602.0,11821.0
465,7,61804,79,560.0,560.0,72.0,70.0,70.0,60.0,46.0,106.0,14.0,20.0
466,7,61804,80,115592.0,115512.0,29656.0,28898.0,28878.0,179850.0,161780.0,341635.0,83856.0,36883.0
467,7,61804,144,23800.0,23792.0,6034.0,5950.0,5948.0,44129.0,30031.0,74161.0,14728.0,6308.0
468,7,61812,74,826.0,826.0,180.0,176.0,176.0,328.0,287.0,615.0,160.0,280.0
469,7,61812,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470,7,61812,76,4823.0,4823.0,1412.0,1378.0,1378.0,9578.0,5686.0,15264.0,2360.0,1668.0
471,7,61812,77,749.0,749.0,158.0,157.0,157.0,207.0,436.0,643.0,159.0,140.0
472,7,61812,78,4725.0,4718.0,1372.0,1350.0,1348.0,4490.0,5398.0,9888.0,5219.0,3793.0
473,7,61812,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
474,7,61812,80,19488.0,19474.0,5716.0,5568.0,5564.0,30010.0,26842.0,56850.0,14104.0,6997.0
475,7,61812,144,2422.0,2422.0,678.0,678.0,678.0,4001.0,2218.0,6219.0,1352.0,565.0
476,8,10082,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477,8,10082,75,168.0,156.0,36.0,28.0,26.0,4.0,2.0,6.0,4.0,45.0
478,8,10082,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
479,8,10082,78,432.0,432.0,106.0,76.0,76.0,3.0,13.0,15.0,78.0,211.0
480,8,10082,80,1936.0,1928.0,544.0,445.0,443.0,106.0,836.0,942.0,1263.0,2245.0
481,8,10082,144,210.0,203.0,34.0,30.0,29.0,2.0,8.0,10.0,17.0,33.0
482,8,61820,74,352.0,352.0,44.0,44.0,44.0,0.0,16.0,16.0,22.0,50.0
483,8,61820,75,4536.0,4520.0,1180.0,1134.0,1130.0,943.0,2895.0,3838.0,4435.0,9871.0
484,8,61820,76,1680.0,1680.0,444.0,420.0,420.0,626.0,1409.0,2035.0,2197.0,2489.0
485,8,61820,77,304.0,304.0,38.0,38.0,38.0,8.0,22.0,30.0,16.0,30.0
486,8,61820,78,6672.0,6672.0,1712.0,1668.0,1668.0,1493.0,4565.0,6058.0,7748.0,12883.0
487,8,61820,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488,8,61820,80,15024.0,15016.0,3978.0,3756.0,3754.0,6388.0,13761.0,20148.0,17405.0,22543.0
489,8,61820,144,1240.0,1240.0,264.0,245.0,245.0,270.0,540.0,810.0,406.0,744.0
490,9,10090,74,110.0,110.0,28.0,22.0,22.0,0.0,0.0,0.0,4.0,40.0
491,9,10090,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
492,9,10090,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
493,9,10090,78,1496.0,1496.0,368.0,328.0,328.0,222.0,418.0,640.0,684.0,1300.0
494,9,10090,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495,9,10090,80,4424.0,4344.0,1190.0,1086.0,1066.0,2059.0,3189.0,5248.0,3898.0,6058.0
496,9,10090,144,300.0,300.0,58.0,50.0,50.0,12.0,40.0,52.0,16.0,32.0
497,9,61838,74,588.0,588.0,110.0,106.0,106.0,74.0,145.0,219.0,123.0,81.0
498,9,61838,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499,9,61838,76,3437.0,3437.0,996.0,982.0,982.0,7120.0,3930.0,11050.0,2075.0,623.0
500,9,61838,77,728.0,728.0,156.0,154.0,154.0,392.0,337.0,729.0,153.0,41.0
501,9,61838,78,6118.0,6111.0,1788.0,1748.0,1746.0,5444.0,8079.0,13524.0,6145.0,4802.0
502,9,61838,79,144.0,144.0,24.0,24.0,24.0,26.0,10.0,36.0,10.0,2.0
503,9,61838,80,30765.0,30765.0,8932.0,8790.0,8790.0,41012.0,42794.0,83806.0,26081.0,13174.0
504,9,61838,144,3010.0,3003.0,860.0,860.0,858.0,4302.0,3792.0,8094.0,2728.0,1218.0
505,9,61846,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506,9,61846,78,1393.0,1393.0,408.0,398.0,398.0,239.0,1275.0,1513.0,2221.0,1838.0
507,9,61846,80,1932.0,1932.0,564.0,552.0,552.0,1740.0,2508.0,4248.0,1971.0,1509.0
508,9,61846,144,217.0,217.0,32.0,31.0,31.0,6.0,16.0,22.0,20.0,20.0
509,9,61853,74,60.0,60.0,64.0,60.0,60.0,64.0,104.0,168.0,40.0,32.0
510,9,61853,75,48.0,48.0,52.0,48.0,48.0,16.0,96.0,112.0,56.0,24.0
511,9,61853,76,216.0,216.0,224.0,216.0,216.0,440.0,240.0,680.0,112.0,72.0
512,9,61853,77,82.0,82.0,84.0,82.0,82.0,119.0,128.0,248.0,56.0,25.0
513,9,61853,78,934.0,934.0,980.0,934.0,934.0,762.0,1153.0,1915.0,848.0,973.0
514,9,61853,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515,9,61853,80,4430.0,4430.0,4684.0,4430.0,4430.0,5707.0,6142.0,11848.0,3195.0,2677.0
